eq,cry,deff,wd,avg,pos,avg_is,pos_is,avg_oos,pos_oos
0.56,0.22,0.16,0.0,0.014775199420498647,0.7311827956989247,0.014573930379651627,0.7083333333333334,0.014989886397402133,0.7555555555555555
0.56,0.22,0.16,0.04,0.015375443572058506,0.7311827956989247,0.015483372645519876,0.7083333333333334,0.015260319227033041,0.7555555555555555
0.56,0.22,0.16,0.08,0.015904998824288856,0.7311827956989247,0.016332629006498133,0.7083333333333334,0.01544885996326562,0.7555555555555555
0.56,0.22,0.16,0.12,0.01641417691311553,0.7311827956989247,0.017037936854539224,0.7291666666666666,0.015748832975596917,0.7333333333333333
0.56,0.22,0.19,0.0,0.01450699114598036,0.7419354838709677,0.014241477624032023,0.7083333333333334,0.014790205569391921,0.7777777777777778
0.56,0.22,0.19,0.04,0.01504182297468837,0.7419354838709677,0.015037932571289445,0.7083333333333334,0.015045972738313889,0.7777777777777778
0.56,0.22,0.19,0.08,0.01555405413586698,0.7311827956989247,0.01581565654772588,0.7083333333333334,0.015275011563217488,0.7555555555555555
0.56,0.22,0.19,0.12,0.01605734672820515,0.7311827956989247,0.016506942083287134,0.7291666666666666,0.015577778349451035,0.7333333333333333
0.56,0.26,0.1,0.0,0.015540283191206112,0.7311827956989247,0.015651425732139058,0.7291666666666666,0.015421731147544297,0.7333333333333333
0.56,0.26,0.1,0.04,0.016163937963576704,0.7311827956989247,0.016603365402108227,0.7083333333333334,0.01569521536247642,0.7555555555555555
0.56,0.26,0.1,0.08,0.016737566386030703,0.7096774193548387,0.01745635400103679,0.7083333333333334,0.015970859596690874,0.7111111111111111
0.56,0.26,0.1,0.12,0.017287313958878482,0.6989247311827957,0.018291990685325006,0.7083333333333334,0.016215658784002187,0.6888888888888889
0.56,0.26,0.13,0.0,0.015393691954769795,0.7419354838709677,0.015471201286668438,0.7291666666666666,0.015311015334077907,0.7555555555555555
0.56,0.26,0.13,0.04,0.015965673993433474,0.7311827956989247,0.01635461257814901,0.7083333333333334,0.015550806169736904,0.7555555555555555
0.56,0.26,0.13,0.08,0.016453863940159116,0.7419354838709677,0.017093133567080022,0.7291666666666666,0.015771976338110148,0.7555555555555555
0.56,0.26,0.13,0.12,0.017030639453828742,0.7096774193548387,0.017917399165615137,0.7083333333333334,0.016084762427923248,0.7111111111111111
0.56,0.26,0.16,0.0,0.01516581110040212,0.7311827956989247,0.015107861471673924,0.7083333333333334,0.015227624037712198,0.7555555555555555
0.56,0.26,0.16,0.04,0.015726448106125203,0.7311827956989247,0.01596980275179887,0.7083333333333334,0.015466869817406621,0.7555555555555555
0.56,0.26,0.16,0.08,0.01620941132741554,0.7419354838709677,0.01676423763330238,0.7291666666666666,0.015617596601136235,0.7555555555555555
0.56,0.26,0.16,0.12,0.016739576862924148,0.7096774193548387,0.017542027397421067,0.6875,0.015883629626127434,0.7333333333333333
0.56,0.26,0.19,0.0,0.014931818630344073,0.7419354838709677,0.014796547066955492,0.7083333333333334,0.015076108297958562,0.7777777777777778
0.56,0.26,0.19,0.04,0.01547253941663307,0.7419354838709677,0.015618165056878942,0.7291666666666666,0.015317205400370808,0.7555555555555555
0.56,0.26,0.19,0.08,0.01597140723147552,0.7419354838709677,0.016305612316635625,0.7291666666666666,0.015614921807304743,0.7555555555555555
0.56,0.26,0.19,0.12,0.01643004926781482,0.7096774193548387,0.017043088356565487,0.6875,0.01577614090648078,0.7333333333333333
0.56,0.3,0.1,0.0,0.0159715732753639,0.7311827956989247,0.016187327707951404,0.7291666666666666,0.015741435213937227,0.7333333333333333
0.56,0.3,0.1,0.04,0.0165161390919868,0.7419354838709677,0.016980287717295314,0.75,0.016021047224991054,0.7333333333333333
0.56,0.3,0.1,0.08,0.01699573647376263,0.7311827956989247,0.017813964355168868,0.7291666666666666,0.016122960066929308,0.7333333333333333
0.56,0.3,0.1,0.12,0.017592750486705104,0.6989247311827957,0.018650141558890134,0.7083333333333334,0.016464866676374413,0.6888888888888889
0.56,0.3,0.13,0.0,0.015797886277034177,0.7526881720430108,0.016002841975073685,0.75,0.015579266865792035,0.7555555555555555
0.56,0.3,0.13,0.04,0.01636418726833263,0.7419354838709677,0.016871506197514836,0.75,0.015823047077204947,0.7333333333333333
0.56,0.3,0.13,0.08,0.016822625288382024,0.7204301075268817,0.017603440920573216,0.7083333333333334,0.015989755280711417,0.7333333333333333
0.56,0.3,0.13,0.12,0.017330343593560785,0.6989247311827957,0.01839574845754451,0.6875,0.01619391173864482,0.7111111111111111
0.56,0.3,0.16,0.0,0.015568927751311376,0.7526881720430108,0.015622048037678124,0.75,0.015512266112520183,0.7555555555555555
0.56,0.3,0.16,0.04,0.01609116105769379,0.7419354838709677,0.016447271060693023,0.7291666666666666,0.015711310387827946,0.7555555555555555
0.56,0.3,0.16,0.08,0.016644211864583217,0.7311827956989247,0.01728956752031369,0.7083333333333334,0.015955832498470716,0.7555555555555555
0.56,0.3,0.16,0.12,0.017024824385655633,0.6989247311827957,0.018003490190022894,0.6875,0.01598091419433055,0.7111111111111111
0.56,0.3,0.19,0.0,0.015356121620052244,0.7526881720430108,0.015326545469525728,0.75,0.015387669513947193,0.7555555555555555
0.56,0.3,0.19,0.04,0.01590738894336462,0.7419354838709677,0.016123454011308488,0.7291666666666666,0.015676919537557822,0.7555555555555555
0.56,0.3,0.19,0.08,0.01636453501681925,0.7311827956989247,0.016854955562386035,0.7083333333333334,0.015841419768214675,0.7555555555555555
0.56,0.3,0.19,0.12,0.016719373227468037,0.6989247311827957,0.017538894815909443,0.6875,0.015845216866463865,0.7111111111111111
0.56,0.34,0.1,0.0,0.016247088922810207,0.7204301075268817,0.016680460182555264,0.7083333333333334,0.015784826245748815,0.7333333333333333
0.56,0.34,0.1,0.04,0.016716427189573366,0.7311827956989247,0.017340603695579507,0.7291666666666666,0.01605063891650015,0.7333333333333333
0.56,0.34,0.1,0.08,0.01731132827125443,0.7204301075268817,0.018164563587546905,0.7291666666666666,0.01640121060054245,0.7111111111111111
0.56,0.34,0.1,0.12,0.017828297235307076,0.6989247311827957,0.018944977308717314,0.7083333333333334,0.01663717182366949,0.6888888888888889
0.56,0.34,0.13,0.0,0.016056902618338278,0.7311827956989247,0.01648765118978391,0.7291666666666666,0.01559743747546294,0.7333333333333333
0.56,0.34,0.13,0.04,0.01661938519182618,0.7311827956989247,0.017269643162095293,0.7291666666666666,0.01592577669020579,0.7333333333333333
0.56,0.34,0.13,0.08,0.0171112873106158,0.7311827956989247,0.018014872535423183,0.7291666666666666,0.01614746307082126,0.7333333333333333
0.56,0.34,0.13,0.12,0.017650852769231676,0.7096774193548387,0.01886516769883522,0.7083333333333334,0.016355583510987894,0.7111111111111111
0.56,0.34,0.16,0.0,0.015909224552654443,0.7419354838709677,0.01613750746541512,0.7291666666666666,0.015665722779043056,0.7555555555555555
0.56,0.34,0.16,0.04,0.016416550327108426,0.7311827956989247,0.016981255741377595,0.7291666666666666,0.015814197885221305,0.7333333333333333
0.56,0.34,0.16,0.08,0.016891379376030392,0.7311827956989247,0.01776490117765794,0.7291666666666666,0.015959622787627678,0.7333333333333333
0.56,0.34,0.16,0.12,0.017330107449309594,0.6989247311827957,0.018440066050032324,0.6875,0.016146151608538686,0.7111111111111111
0.56,0.34,0.19,0.0,0.01572401664950149,0.7419354838709677,0.015824533968315204,0.7291666666666666,0.01561679817610019,0.7555555555555555
0.56,0.34,0.19,0.04,0.016132271610483542,0.7311827956989247,0.01657219033146382,0.7291666666666666,0.015663024974771247,0.7333333333333333
0.56,0.34,0.19,0.08,0.016610155501591,0.7204301075268817,0.017327299878051778,0.7083333333333334,0.01584520150003284,0.7333333333333333
0.56,0.34,0.19,0.12,0.0170393659635938,0.6989247311827957,0.01799926175492998,0.6875,0.016015477119501877,0.7111111111111111
0.6,0.22,0.1,0.0,0.015377304949512803,0.7204301075268817,0.015515612123075083,0.7083333333333334,0.015229777297713043,0.7333333333333333
0.6,0.22,0.1,0.04,0.015998099987131493,0.7204301075268817,0.016457159934862284,0.7083333333333334,0.015508436042885316,0.7333333333333333
0.6,0.22,0.1,0.08,0.01636941541889421,0.6989247311827957,0.01693796147556047,0.7083333333333334,0.015762966291783528,0.6888888888888889
0.6,0.22,0.1,0.12,0.016947013314989965,0.6989247311827957,0.017858324120319215,0.7083333333333334,0.015974948455972096,0.6888888888888889
0.6,0.22,0.13,0.0,0.015146207947262314,0.7204301075268817,0.015205675311657216,0.7083333333333334,0.015082776091907755,0.7333333333333333
0.6,0.22,0.13,0.04,0.015555452723435495,0.7311827956989247,0.01574005369233403,0.7083333333333334,0.015358545023277055,0.7555555555555555
0.6,0.22,0.13,0.08,0.01612014664215026,0.7311827956989247,0.016608486525426635,0.7083333333333334,0.015599250766655458,0.7555555555555555
0.6,0.22,0.13,0.12,0.01657594967380247,0.7204301075268817,0.01731702199854357,0.7083333333333334,0.015785472527411967,0.7333333333333333
0.6,0.22,0.16,0.0,0.014917719012420286,0.7311827956989247,0.01488259596941903,0.7083333333333334,0.014955183591621625,0.7555555555555555
0.6,0.22,0.16,0.04,0.015256734822105121,0.7311827956989247,0.01533840692184584,0.7083333333333334,0.015169617915715023,0.7555555555555555
0.6,0.22,0.16,0.08,0.01579453601232578,0.7311827956989247,0.01615317194802078,0.7083333333333334,0.015411991014251116,0.7555555555555555
0.6,0.22,0.16,0.12,0.016265376278968544,0.7204301075268817,0.016880778668510527,0.7083333333333334,0.015608947063457093,0.7333333333333333
0.6,0.22,0.19,0.0,0.014479303299834082,0.7419354838709677,0.014212339361338595,0.7083333333333334,0.01476406483422926,0.7777777777777778
0.6,0.22,0.19,0.04,0.01499418788197897,0.7419354838709677,0.014979580859035535,0.7083333333333334,0.01500976870645197,0.7777777777777778
0.6,0.22,0.19,0.08,0.01549306187719874,0.7311827956989247,0.015732822012949597,0.7083333333333334,0.015237317732397823,0.7555555555555555
0.6,0.22,0.19,0.12,0.01600346966851028,0.7204301075268817,0.016436685009408408,0.7083333333333334,0.01554137330488561,0.7333333333333333
0.6,0.26,0.1,0.0,0.015453201014828244,0.7311827956989247,0.015515465913361406,0.7291666666666666,0.015386785123059531,0.7333333333333333
0.6,0.26,0.1,0.04,0.01604853234331323,0.7204301075268817,0.01642144008323218,0.7083333333333334,0.015650764087399682,0.7333333333333333
0.6,0.26,0.1,0.08,0.016619192285784457,0.6989247311827957,0.017287958056988913,0.7083333333333334,0.015905842129833044,0.6888888888888889
0.6,0.26,0.1,0.12,0.01711727954088657,0.6881720430107527,0.01802842078531004,0.7083333333333334,0.016145395546834872,0.6666666666666666
0.6,0.26,0.13,0.0,0.015321743967622772,0.7311827956989247,0.015367585490146636,0.7083333333333334,0.01527284634359732,0.7555555555555555
0.6,0.26,0.13,0.04,0.015842606045927052,0.7311827956989247,0.016150370880566978,0.7083333333333334,0.015514323555644464,0.7555555555555555
0.6,0.26,0.13,0.08,0.016375414372425807,0.7311827956989247,0.0169811931707675,0.7083333333333334,0.01572925032086133,0.7555555555555555
0.6,0.26,0.13,0.12,0.01684399560203424,0.7096774193548387,0.017711603454318686,0.7083333333333334,0.015918547226264165,0.7111111111111111
0.6,0.26,0.16,0.0,0.015107573261705748,0.7311827956989247,0.015031475360430355,0.7083333333333334,0.015188744356399497,0.7555555555555555
0.6,0.26,0.16,0.04,0.015628668782796423,0.7311827956989247,0.01586691223450209,0.7083333333333334,0.01537454243431038,0.7555555555555555
0.6,0.26,0.16,0.08,0.016110732519924616,0.7311827956989247,0.016600789250625064,0.7083333333333334,0.015588005340510806,0.7555555555555555
0.6,0.26,0.16,0.12,0.01664005706637132,0.7311827956989247,0.017369275973995478,0.7291666666666666,0.015862223564905555,0.7333333333333333
0.6,0.26,0.19,0.0,0.014878133746485327,0.7419354838709677,0.014728550185351984,0.7083333333333334,0.015037689545027558,0.7777777777777778
0.6,0.26,0.19,0.04,0.015404741480682365,0.7311827956989247,0.015531198734553294,0.7083333333333334,0.015269853743220043,0.7555555555555555
0.6,0.26,0.19,0.08,0.015870558672339295,0.7419354838709677,0.016232459853342457,0.7291666666666666,0.015484530745935922,0.7555555555555555
0.6,0.26,0.19,0.12,0.016338216544291056,0.7311827956989247,0.016883676931704814,0.7291666666666666,0.015756392131049714,0.7333333333333333
0.6,0.3,0.1,0.0,0.015741942857735634,0.7311827956989247,0.015924434193430984,0.7291666666666666,0.015547285432993937,0.7333333333333333
0.6,0.3,0.1,0.04,0.01631119693259116,0.7311827956989247,0.016766553429990748,0.7291666666666666,0.015825483335364935,0.7333333333333333
0.6,0.3,0.1,0.08,0.016843688951304895,0.7204301075268817,0.017551214555180387,0.7291666666666666,0.0160889949738377,0.7111111111111111
0.6,0.3,0.1,0.12,0.01729864683393333,0.6989247311827957,0.01835562112789154,0.7083333333333334,0.016171207587044576,0.6888888888888889
0.6,0.3,0.13,0.0,0.015674900149857538,0.7419354838709677,0.015806274305127,0.7291666666666666,0.015534767717570114,0.7555555555555555
0.6,0.3,0.13,0.04,0.016213268123886355,0.7419354838709677,0.016634946867240433,0.7291666666666666,0.01576347746430868,0.7555555555555555
0.6,0.3,0.13,0.08,0.016623113972747336,0.7311827956989247,0.017322086262393146,0.7291666666666666,0.01587754353045847,0.7333333333333333
0.6,0.3,0.13,0.12,0.017093022117237143,0.7096774193548387,0.018088528216514053,0.7083333333333334,0.016031148944675104,0.7111111111111111
0.6,0.3,0.16,0.0,0.015497289783070162,0.7419354838709677,0.015511797026268814,0.7291666666666666,0.01548181539032493,0.7555555555555555
0.6,0.3,0.16,0.04,0.015974739764114593,0.7419354838709677,0.016301118256115733,0.7291666666666666,0.015626602705980035,0.7555555555555555
0.6,0.3,0.16,0.08,0.016406788712587755,0.7419354838709677,0.016967009881085755,0.7291666666666666,0.015809219466189888,0.7555555555555555
0.6,0.3,0.16,0.12,0.016926527711033094,0.7096774193548387,0.017796891805364017,0.7083333333333334,0.015998139343746772,0.7111111111111111
0.6,0.3,0.19,0.0,0.015292900302683314,0.7419354838709677,0.01523128382700995,0.7291666666666666,0.015358624543401568,0.7555555555555555
0.6,0.3,0.19,0.04,0.015731747691088392,0.7419354838709677,0.015994260700130172,0.7291666666666666,0.015451733814777156,0.7555555555555555
0.6,0.3,0.19,0.08,0.016227452011037286,0.7419354838709677,0.01669837708936359,0.7291666666666666,0.015725131927489224,0.7555555555555555
0.6,0.3,0.19,0.12,0.016639192025967094,0.7096774193548387,0.017355254681686902,0.6875,0.015875391859865966,0.7333333333333333
0.6,0.34,0.1,0.0,0.01617431051815968,0.7311827956989247,0.01645198658970304,0.7291666666666666,0.015878122708513423,0.7333333333333333
0.6,0.34,0.1,0.04,0.0165484349493869,0.7311827956989247,0.017078561384950206,0.7291666666666666,0.01598296675145271,0.7333333333333333
0.6,0.34,0.1,0.08,0.017078282316096448,0.7204301075268817,0.01787100927248992,0.7291666666666666,0.016232706895943413,0.7111111111111111
0.6,0.34,0.1,0.12,0.017643103114939496,0.7096774193548387,0.01865042760471759,0.7291666666666666,0.016568623659176197,0.6888888888888889
0.6,0.34,0.13,0.0,0.015972520272416045,0.7419354838709677,0.0162288164599647,0.75,0.01569913767236415,0.7333333333333333
0.6,0.34,0.13,0.04,0.016396106358717653,0.7311827956989247,0.016980457107309697,0.7291666666666666,0.015772798893552806,0.7333333333333333
0.6,0.34,0.13,0.08,0.016922924895168605,0.7311827956989247,0.01770360472812441,0.7291666666666666,0.016090199740015746,0.7333333333333333
0.6,0.34,0.13,0.12,0.01740690794731295,0.7096774193548387,0.018449296164814576,0.7083333333333334,0.016295027181977884,0.7111111111111111
0.6,0.34,0.16,0.0,0.01580589723031382,0.7526881720430108,0.01598070529404323,0.75,0.015619435295669126,0.7555555555555555
0.6,0.34,0.16,0.04,0.016258238093689096,0.7419354838709677,0.016712750345502535,0.7291666666666666,0.015773425025088092,0.7555555555555555
0.6,0.34,0.16,0.08,0.01671549904496837,0.7204301075268817,0.017473313952022233,0.7083333333333334,0.015907163144110913,0.7333333333333333
0.6,0.34,0.16,0.12,0.017181966006808495,0.6989247311827957,0.018205517227286843,0.6875,0.016090178038298257,0.7111111111111111
0.6,0.34,0.19,0.0,0.01561106025422761,0.7526881720430108,0.01571083038758597,0.75,0.015504638778645358,0.7555555555555555
0.6,0.34,0.19,0.04,0.016101845567015535,0.7419354838709677,0.016411194158181704,0.7291666666666666,0.015771873736438277,0.7555555555555555
0.6,0.34,0.19,0.08,0.016491209392044123,0.7204301075268817,0.017144936146364326,0.7083333333333334,0.015793900854102573,0.7333333333333333
0.6,0.34,0.19,0.12,0.016906922700626353,0.6989247311827957,0.01779180642581179,0.6875,0.01596304672709522,0.7111111111111111
